  43,661,702 attempts |   584 sec | 74,762 attempts / sec | 162 solutions found | searching for (3,2,0)
  43,734,485 attempts |   585 sec | 74,759 attempts / sec | 164 solutions found | searching for (3,2,0)
  43,807,017 attempts |   586 sec | 74,755 attempts / sec | 164 solutions found | searching for (3,2,0)
  43,879,382 attempts |   587 sec | 74,751 attempts / sec | 164 solutions found | searching for (3,2,0)
  43,951,162 attempts |   588 sec | 74,746 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,023,051 attempts |   589 sec | 74,741 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,095,280 attempts |   590 sec | 74,737 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,167,340 attempts |   591 sec | 74,733 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,240,218 attempts |   592 sec | 74,729 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,311,015 attempts |   593 sec | 74,723 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,383,221 attempts |   594 sec | 74,719 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,455,555 attempts |   595 sec | 74,715 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,527,797 attempts |   596 sec | 74,710 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,598,431 attempts |   597 sec | 74,704 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,673,109 attempts |   598 sec | 74,703 attempts / sec | 164 solutions found | searching for (3,2,0)
  44,748,028 attempts |   599 sec | 74,704 attempts / sec | 166 solutions found | searching for (3,2,0)
  44,823,104 attempts |   600 sec | 74,704 attempts / sec | 166 solutions found | searching for (3,2,0)
  44,897,969 attempts |   601 sec | 74,705 attempts / sec | 166 solutions found | searching for (3,2,0)
  44,971,296 attempts |   602 sec | 74,702 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,044,545 attempts |   603 sec | 74,700 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,118,980 attempts |   604 sec | 74,700 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,193,941 attempts |   605 sec | 74,700 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,268,679 attempts |   606 sec | 74,700 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,343,000 attempts |   607 sec | 74,699 attempts / sec | 168 solutions found | searching for (3,2,0)
  45,417,232 attempts |   608 sec | 74,699 attempts / sec | 168 solutions found | searching for (3,2,1)
  45,489,810 attempts |   609 sec | 74,695 attempts / sec | 168 solutions found | searching for (3,2,1)
  45,562,846 attempts |   610 sec | 74,692 attempts / sec | 168 solutions found | searching for (3,2,2)
  45,637,047 attempts |   611 sec | 74,692 attempts / sec | 168 solutions found | searching for (3,2,3)
  45,711,367 attempts |   612 sec | 74,691 attempts / sec | 170 solutions found | searching for (3,2,3)
  45,785,971 attempts |   613 sec | 74,691 attempts / sec | 170 solutions found | searching for (3,2,3)
  45,860,326 attempts |   614 sec | 74,690 attempts / sec | 170 solutions found | searching for (3,2,3)
  45,933,776 attempts |   615 sec | 74,688 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,007,390 attempts |   616 sec | 74,687 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,081,253 attempts |   617 sec | 74,685 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,156,010 attempts |   618 sec | 74,685 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,229,568 attempts |   619 sec | 74,684 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,304,498 attempts |   620 sec | 74,684 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,379,497 attempts |   621 sec | 74,684 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,454,510 attempts |   622 sec | 74,685 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,529,594 attempts |   623 sec | 74,686 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,604,447 attempts |   624 sec | 74,686 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,676,588 attempts |   625 sec | 74,682 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,746,225 attempts |   626 sec | 74,674 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,821,098 attempts |   627 sec | 74,674 attempts / sec | 172 solutions found | searching for (3,2,3)
  46,900,897 attempts |   628 sec | 74,682 attempts / sec | 174 solutions found | searching for (3,2,3)
  46,980,394 attempts |   629 sec | 74,690 attempts / sec | 174 solutions found | searching for (3,2,3)
  47,055,918 attempts |   630 sec | 74,691 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,130,078 attempts |   631 sec | 74,690 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,202,321 attempts |   632 sec | 74,687 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,276,713 attempts |   633 sec | 74,686 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,351,709 attempts |   634 sec | 74,687 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,426,597 attempts |   635 sec | 74,687 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,500,963 attempts |   636 sec | 74,686 attempts / sec | 176 solutions found | searching for (3,2,3)
  47,575,106 attempts |   637 sec | 74,685 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,648,595 attempts |   638 sec | 74,684 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,722,605 attempts |   639 sec | 74,683 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,795,784 attempts |   640 sec | 74,680 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,868,774 attempts |   641 sec | 74,678 attempts / sec | 176 solutions found | searching for (3,3,0)
  47,942,447 attempts |   642 sec | 74,676 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,016,675 attempts |   643 sec | 74,675 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,091,191 attempts |   644 sec | 74,675 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,166,208 attempts |   645 sec | 74,676 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,240,410 attempts |   646 sec | 74,675 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,314,799 attempts |   647 sec | 74,674 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,388,879 attempts |   648 sec | 74,673 attempts / sec | 176 solutions found | searching for (3,3,1)
  48,463,015 attempts |   649 sec | 74,673 attempts / sec | 178 solutions found | searching for (3,3,1)
  48,536,969 attempts |   650 sec | 74,672 attempts / sec | 178 solutions found | searching for (3,3,1)
  48,610,761 attempts |   651 sec | 74,670 attempts / sec | 178 solutions found | searching for (3,3,1)
  48,684,208 attempts |   652 sec | 74,668 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,757,438 attempts |   653 sec | 74,666 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,831,641 attempts |   654 sec | 74,665 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,903,306 attempts |   655 sec | 74,661 attempts / sec | 180 solutions found | searching for (3,3,1)
  48,978,063 attempts |   656 sec | 74,661 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,053,145 attempts |   657 sec | 74,662 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,127,515 attempts |   658 sec | 74,661 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,202,138 attempts |   659 sec | 74,661 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,276,474 attempts |   660 sec | 74,661 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,350,203 attempts |   661 sec | 74,659 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,424,027 attempts |   662 sec | 74,658 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,496,699 attempts |   663 sec | 74,655 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,570,461 attempts |   664 sec | 74,654 attempts / sec | 180 solutions found | searching for (3,3,1)
  49,644,741 attempts |   665 sec | 74,653 attempts / sec | 182 solutions found | searching for (3,3,1)
  49,719,466 attempts |   666 sec | 74,653 attempts / sec | 182 solutions found | searching for (3,3,1)
  49,793,640 attempts |   667 sec | 74,652 attempts / sec | 184 solutions found | searching for (3,3,1)
  49,867,402 attempts |   668 sec | 74,651 attempts / sec | 184 solutions found | searching for (3,3,2)
  49,941,758 attempts |   669 sec | 74,651 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,015,420 attempts |   670 sec | 74,649 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,089,239 attempts |   671 sec | 74,648 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,164,018 attempts |   672 sec | 74,648 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,237,570 attempts |   673 sec | 74,646 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,312,057 attempts |   674 sec | 74,646 attempts / sec | 184 solutions found | searching for (3,3,2)
  50,386,083 attempts |   675 sec | 74,645 attempts / sec | 186 solutions found | searching for (3,3,2)
  50,458,941 attempts |   676 sec | 74,643 attempts / sec | 186 solutions found | searching for (3,3,2)
  50,534,605 attempts |   677 sec | 74,644 attempts / sec | 186 solutions found | searching for (3,3,2)
  50,609,653 attempts |   678 sec | 74,645 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,683,696 attempts |   679 sec | 74,644 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,757,121 attempts |   680 sec | 74,642 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,830,533 attempts |   681 sec | 74,640 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,902,919 attempts |   682 sec | 74,637 attempts / sec | 188 solutions found | searching for (3,3,2)
  50,977,407 attempts |   683 sec | 74,637 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,052,455 attempts |   684 sec | 74,637 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,127,025 attempts |   685 sec | 74,637 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,200,607 attempts |   686 sec | 74,636 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,273,303 attempts |   687 sec | 74,633 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,346,462 attempts |   688 sec | 74,631 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,419,266 attempts |   689 sec | 74,628 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,492,601 attempts |   690 sec | 74,626 attempts / sec | 188 solutions found | searching for (3,3,2)
  51,565,580 attempts |   691 sec | 74,624 attempts / sec | 190 solutions found | searching for (3,3,2)
  51,639,266 attempts |   692 sec | 74,623 attempts / sec | 190 solutions found | searching for (3,3,2)
  51,713,677 attempts |   693 sec | 74,622 attempts / sec | 190 solutions found | searching for (3,3,2)
  51,787,649 attempts |   694 sec | 74,621 attempts / sec | 192 solutions found | searching for (3,3,2)
  51,861,593 attempts |   695 sec | 74,620 attempts / sec | 192 solutions found | searching for (3,3,3)
  51,934,500 attempts |   696 sec | 74,618 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,006,689 attempts |   697 sec | 74,614 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,078,671 attempts |   698 sec | 74,611 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,150,514 attempts |   699 sec | 74,607 attempts / sec | 192 solutions found | searching for (3,3,3)
  52,181,872 attempts |   699 sec | 74,604 attempts / sec | 192 solutions found | searching for (3,3,3)
